episode,t,obs,act,rew
14,6,"(6, 9)",1,-0.33
14,7,"(7, 9)",0,-0.33
14,8,"(7, 8)",0,-0.33
14,9,"(7, 7)",1,-0.33
14,10,"(8, 7)",1,-0.33
14,11,"(9, 7)",1,-0.33
14,12,"(10, 7)",1,-0.33
14,13,"(11, 7)",0,-0.33
14,14,"(11, 6)",0,-0.33
14,15,"(11, 5)",1,-0.33
14,16,"(12, 5)",1,-0.33
14,17,"(13, 5)",1,-0.33
14,18,"(14, 5)",1,-0.33
14,19,"(15, 5)",0,-0.33
14,20,"(15, 4)",0,-0.33
14,21,"(15, 3)",0,-0.33
14,22,"(15, 2)",0,-0.33
14,23,"(15, 1)",1,-0.33
14,24,"(16, 1)",1,-0.33
14,25,"(17, 1)",2,-0.33
14,26,"(17, 2)",2,-0.33
14,27,"(17, 3)",1,-0.33
14,28,"(18, 3)",1,-0.33
14,29,"(19, 3)",0,-0.33
14,30,"(19, 2)",0,-0.33
14,31,"(19, 1)",0,33.33
15,0,"(0, 9)",1,-0.33
15,1,"(1, 9)",1,-0.33
15,2,"(2, 9)",1,-0.33
15,3,"(3, 9)",1,-0.33
15,4,"(4, 9)",1,-0.33
15,5,"(5, 9)",1,-0.33
15,6,"(6, 9)",1,-0.33
15,7,"(7, 9)",0,-0.33
15,8,"(7, 8)",0,-0.33
15,9,"(7, 7)",1,-0.33
15,10,"(8, 7)",1,-0.33
15,11,"(9, 7)",1,-0.33
15,12,"(10, 7)",1,-0.33
15,13,"(11, 7)",0,-0.33
15,14,"(11, 6)",0,-0.33
15,15,"(11, 5)",1,-0.33
15,16,"(12, 5)",1,-0.33
15,17,"(13, 5)",0,-0.33
15,18,"(13, 4)",0,-0.33
15,19,"(13, 3)",0,-0.33
15,20,"(13, 2)",0,-0.33
15,21,"(13, 1)",1,-0.33
15,22,"(14, 1)",1,-0.33
15,23,"(15, 1)",1,-0.33
15,24,"(16, 1)",1,-0.33
15,25,"(17, 1)",2,-0.33
15,26,"(17, 2)",2,-0.33
15,27,"(17, 3)",1,-0.33
15,28,"(18, 3)",1,-0.33
15,29,"(19, 3)",0,-0.33
15,30,"(19, 2)",0,-0.33
15,31,"(19, 1)",0,33.33
16,0,"(0, 9)",1,-0.33
16,1,"(1, 9)",1,-0.33
16,2,"(2, 9)",1,-0.33
16,3,"(3, 9)",1,-0.33
16,4,"(4, 9)",1,-0.33
16,5,"(5, 9)",0,-0.33
16,6,"(5, 8)",0,-0.33
16,7,"(5, 7)",1,-0.33
16,8,"(6, 7)",1,-0.33
16,9,"(7, 7)",1,-0.33
16,10,"(8, 7)",1,-0.33
16,11,"(9, 7)",1,-0.33
16,12,"(10, 7)",1,-0.33
16,13,"(11, 7)",0,-0.33
16,14,"(11, 6)",0,-0.33
16,15,"(11, 5)",1,-0.33
16,16,"(12, 5)",1,-0.33
16,17,"(13, 5)",1,-0.33
16,18,"(14, 5)",1,-0.33
16,19,"(15, 5)",0,-0.33
16,20,"(15, 4)",0,-0.33
16,21,"(15, 3)",0,-0.33
16,22,"(15, 2)",0,-0.33
16,23,"(15, 1)",1,-0.33
16,24,"(16, 1)",1,-0.33
16,25,"(17, 1)",2,-0.33
16,26,"(17, 2)",2,-0.33
16,27,"(17, 3)",1,-0.33
16,28,"(18, 3)",1,-0.33
16,29,"(19, 3)",0,-0.33
16,30,"(19, 2)",0,-0.33
16,31,"(19, 1)",0,33.33
17,0,"(0, 9)",1,-0.33
17,1,"(1, 9)",1,-0.33
17,2,"(2, 9)",1,-0.33
17,3,"(3, 9)",1,-0.33
17,4,"(4, 9)",1,-0.33
17,5,"(5, 9)",1,-0.33
17,6,"(6, 9)",1,-0.33
17,7,"(7, 9)",0,-0.33
17,8,"(7, 8)",0,-0.33
17,9,"(7, 7)",1,-0.33
17,10,"(8, 7)",1,-0.33
17,11,"(9, 7)",1,-0.33
17,12,"(10, 7)",1,-0.33
17,13,"(11, 7)",0,-0.33
17,14,"(11, 6)",0,-0.33
17,15,"(11, 5)",1,-0.33
17,16,"(12, 5)",1,-0.33
17,17,"(13, 5)",0,-0.33
17,18,"(13, 4)",0,-0.33
17,19,"(13, 3)",0,-0.33
17,20,"(13, 2)",0,-0.33
17,21,"(13, 1)",1,-0.33
17,22,"(14, 1)",1,-0.33
17,23,"(15, 1)",1,-0.33
17,24,"(16, 1)",1,-0.33
17,25,"(17, 1)",2,-0.33
17,26,"(17, 2)",2,-0.33
17,27,"(17, 3)",1,-0.33
17,28,"(18, 3)",1,-0.33
17,29,"(19, 3)",0,-0.33
17,30,"(19, 2)",0,-0.33
17,31,"(19, 1)",0,33.33
18,0,"(0, 9)",1,-0.33
18,1,"(1, 9)",1,-0.33
18,2,"(2, 9)",1,-0.33
18,3,"(3, 9)",1,-0.33
18,4,"(4, 9)",1,-0.33
18,5,"(5, 9)",0,-0.33
18,6,"(5, 8)",0,-0.33
18,7,"(5, 7)",1,-0.33
18,8,"(6, 7)",1,-0.33
18,9,"(7, 7)",1,-0.33
18,10,"(8, 7)",1,-0.33
18,11,"(9, 7)",1,-0.33
18,12,"(10, 7)",1,-0.33
18,13,"(11, 7)",0,-0.33
18,14,"(11, 6)",0,-0.33
18,15,"(11, 5)",0,-0.33
18,16,"(11, 4)",0,-0.33
18,17,"(11, 3)",1,-0.33
18,18,"(12, 3)",1,-0.33
18,19,"(13, 3)",0,-0.33
18,20,"(13, 2)",0,-0.33
18,21,"(13, 1)",1,-0.33
18,22,"(14, 1)",1,-0.33
18,23,"(15, 1)",1,-0.33
18,24,"(16, 1)",1,-0.33
18,25,"(17, 1)",2,-0.33
18,26,"(17, 2)",2,-0.33
18,27,"(17, 3)",1,-0.33
18,28,"(18, 3)",1,-0.33
18,29,"(19, 3)",0,-0.33
18,30,"(19, 2)",0,-0.33
18,31,"(19, 1)",0,33.33
19,0,"(0, 9)",1,-0.33
19,1,"(1, 9)",1,-0.33
19,2,"(2, 9)",1,-0.33
19,3,"(3, 9)",1,-0.33
19,4,"(4, 9)",1,-0.33
19,5,"(5, 9)",1,-0.33
19,6,"(6, 9)",1,-0.33
19,7,"(7, 9)",1,-0.33
19,8,"(8, 9)",1,-0.33
19,9,"(9, 9)",1,-0.33
19,10,"(10, 9)",1,-0.33
19,11,"(11, 9)",0,-0.33
19,12,"(11, 8)",0,-0.33
19,13,"(11, 7)",0,-0.33
19,14,"(11, 6)",0,-0.33
19,15,"(11, 5)",0,-0.33
19,16,"(11, 4)",0,-0.33
19,17,"(11, 3)",1,-0.33
19,18,"(12, 3)",1,-0.33
19,19,"(13, 3)",0,-0.33
19,20,"(13, 2)",0,-0.33
19,21,"(13, 1)",1,-0.33
19,22,"(14, 1)",1,-0.33
19,23,"(15, 1)",1,-0.33
19,24,"(16, 1)",1,-0.33
19,25,"(17, 1)",2,-0.33
19,26,"(17, 2)",2,-0.33
19,27,"(17, 3)",1,-0.33
19,28,"(18, 3)",1,-0.33
19,29,"(19, 3)",0,-0.33
19,30,"(19, 2)",0,-0.33
19,31,"(19, 1)",0,33.33
20,0,"(0, 9)",1,-0.33
20,1,"(1, 9)",1,-0.33
20,2,"(2, 9)",1,-0.33
20,3,"(3, 9)",1,-0.33
20,4,"(4, 9)",1,-0.33
20,5,"(5, 9)",1,-0.33
20,6,"(6, 9)",1,-0.33
20,7,"(7, 9)",0,-0.33
20,8,"(7, 8)",0,-0.33
20,9,"(7, 7)",1,-0.33
20,10,"(8, 7)",1,-0.33
20,11,"(9, 7)",1,-0.33
20,12,"(10, 7)",1,-0.33
20,13,"(11, 7)",0,-0.33
20,14,"(11, 6)",0,-0.33
20,15,"(11, 5)",1,-0.33
20,16,"(12, 5)",1,-0.33
20,17,"(13, 5)",1,-0.33
20,18,"(14, 5)",1,-0.33
20,19,"(15, 5)",0,-0.33
20,20,"(15, 4)",0,-0.33
20,21,"(15, 3)",0,-0.33
20,22,"(15, 2)",0,-0.33
20,23,"(15, 1)",1,-0.33
20,24,"(16, 1)",1,-0.33
20,25,"(17, 1)",2,-0.33
20,26,"(17, 2)",2,-0.33
20,27,"(17, 3)",1,-0.33
20,28,"(18, 3)",1,-0.33
20,29,"(19, 3)",0,-0.33
20,30,"(19, 2)",0,-0.33
20,31,"(19, 1)",0,33.33
21,0,"(0, 9)",1,-0.33
21,1,"(1, 9)",1,-0.33
21,2,"(2, 9)",1,-0.33
21,3,"(3, 9)",1,-0.33
21,4,"(4, 9)",1,-0.33
21,5,"(5, 9)",0,-0.33
21,6,"(5, 8)",0,-0.33
21,7,"(5, 7)",1,-0.33
21,8,"(6, 7)",1,-0.33
21,9,"(7, 7)",1,-0.33
21,10,"(8, 7)",1,-0.33
21,11,"(9, 7)",1,-0.33
21,12,"(10, 7)",1,-0.33
21,13,"(11, 7)",0,-0.33
21,14,"(11, 6)",0,-0.33
21,15,"(11, 5)",0,-0.33
21,16,"(11, 4)",0,-0.33
21,17,"(11, 3)",1,-0.33
21,18,"(12, 3)",1,-0.33
21,19,"(13, 3)",0,-0.33
21,20,"(13, 2)",0,-0.33
21,21,"(13, 1)",1,-0.33
21,22,"(14, 1)",1,-0.33
21,23,"(15, 1)",1,-0.33
21,24,"(16, 1)",1,-0.33
21,25,"(17, 1)",2,-0.33
21,26,"(17, 2)",2,-0.33
21,27,"(17, 3)",1,-0.33
21,28,"(18, 3)",1,-0.33
21,29,"(19, 3)",0,-0.33
21,30,"(19, 2)",0,-0.33
21,31,"(19, 1)",0,33.33
22,0,"(0, 9)",1,-0.33
22,1,"(1, 9)",1,-0.33
22,2,"(2, 9)",1,-0.33
22,3,"(3, 9)",1,-0.33
22,4,"(4, 9)",1,-0.33
22,5,"(5, 9)",1,-0.33
22,6,"(6, 9)",1,-0.33
22,7,"(7, 9)",1,-0.33
22,8,"(8, 9)",1,-0.33
22,9,"(9, 9)",1,-0.33
22,10,"(10, 9)",1,-0.33
22,11,"(11, 9)",1,-0.33
22,12,"(12, 9)",1,-0.33
22,13,"(13, 9)",0,-0.33
22,14,"(13, 8)",0,-0.33
22,15,"(13, 7)",0,-0.33
22,16,"(13, 6)",1,-0.33
22,17,"(14, 6)",1,-0.33
22,18,"(15, 6)",0,-0.33
22,19,"(15, 5)",0,-0.33
22,20,"(15, 4)",0,-0.33
22,21,"(15, 3)",0,-0.33
22,22,"(15, 2)",0,-0.33
22,23,"(15, 1)",1,-0.33
22,24,"(16, 1)",1,-0.33
22,25,"(17, 1)",2,-0.33
22,26,"(17, 2)",2,-0.33
22,27,"(17, 3)",1,-0.33
22,28,"(18, 3)",1,-0.33
22,29,"(19, 3)",0,-0.33
22,30,"(19, 2)",0,-0.33
22,31,"(19, 1)",0,33.33
